Timestamp: 12-dic-2016 20.09.39
A_identical_or_random: 0
A_size_of: 2
C_identical_or_random: 0
C_links_between_species: 2
C_neighbours_or_random: 1
Collect_data: 2
Data_collection_file_name: NKCoutput.txt
Fitness_method: 0
Fitness_method_averaging_weightings: 0
Fitness_range_dp: 2
Fitness_threshold: 0.0
K_identical_or_random: 0
K_neighbours_or_random: 0
K_size_of: 10
N_size_of: 10
Next_neighbour_method: 0
Organization_walk_order: 0
Organization_walk_type: 0
Organizations_no_of: 1
S_species: 5
Simulation_halt: 500
Stop_simulation_early: 1
X_identical_or_random: 0
X_neighbours_or_random: 0
X_species: 2
Xml_file: default_xml_file.xml


"tick","Average Fitness 0","Maximum Fitness 0","Minimum Fitness 0","Average Wait Before Move 0","Maximum Wait Before Move 0","Minimum Wait Before Move 0","Average Number of Fitter Neighbours 0","Maximum Number of Fitter Neighbours 0","Minimum Number of Fitter Neighbours 0","Average Fitness 1","Maximum Fitness 1","Minimum Fitness 1","Average Wait Before Move 1","Maximum Wait Before Move 1","Minimum Wait Before Move 1","Average Number of Fitter Neighbours 1","Maximum Number of Fitter Neighbours 1","Minimum Number of Fitter Neighbours 1","Average Fitness 2","Maximum Fitness 2","Minimum Fitness 2","Average Wait Before Move 2","Maximum Wait Before Move 2","Minimum Wait Before Move 2","Average Number of Fitter Neighbours 2","Maximum Number of Fitter Neighbours 2","Minimum Number of Fitter Neighbours 2","Average Fitness 3","Maximum Fitness 3","Minimum Fitness 3","Average Wait Before Move 3","Maximum Wait Before Move 3","Minimum Wait Before Move 3","Average Number of Fitter Neighbours 3","Maximum Number of Fitter Neighbours 3","Minimum Number of Fitter Neighbours 3","Average Fitness 4","Maximum Fitness 4","Minimum Fitness 4","Average Wait Before Move 4","Maximum Wait Before Move 4","Minimum Wait Before Move 4","Average Number of Fitter Neighbours 4","Maximum Number of Fitter Neighbours 4","Minimum Number of Fitter Neighbours 4","Fraction Still Walking"
1.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,100.0
2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,100.0
3.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,0.6930000007152557,0.6930000007152557,0.6930000007152557,0.0,0.0,0.0,2.0,2.0,2.0,100.0
4.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999994561076,0.6159999994561076,0.6159999994561076,4.0,4.0,4.0,3.0,3.0,3.0,100.0
5.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999994561076,0.6159999994561076,0.6159999994561076,4.0,4.0,4.0,3.0,3.0,3.0,100.0
6.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999994561076,0.6159999994561076,0.6159999994561076,4.0,4.0,4.0,3.0,3.0,3.0,100.0
7.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999994561076,0.6159999994561076,0.6159999994561076,4.0,4.0,4.0,3.0,3.0,3.0,100.0
8.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999969005584,0.6159999969005584,0.6159999969005584,4.0,4.0,4.0,3.0,3.0,3.0,0.6159999994561076,0.6159999994561076,0.6159999994561076,4.0,4.0,4.0,3.0,3.0,3.0,100.0
9.0,0.47500000056624414,0.47500000056624414,0.47500000056624414,5.0,5.0,5.0,5.0,5.0,5.0,0.47500000056624414,0.47500000056624414,0.47500000056624414,5.0,5.0,5.0,5.0,5.0,5.0,0.47500000056624414,0.47500000056624414,0.47500000056624414,5.0,5.0,5.0,5.0,5.0,5.0,0.4750000002086162,0.4750000002086162,0.4750000002086162,5.0,5.0,5.0,5.0,5.0,5.0,0.47499999925494196,0.47499999925494196,0.47499999925494196,5.0,5.0,5.0,5.0,5.0,5.0,100.0
10.0,0.4830000015199184,0.4830000015199184,0.4830000015199184,1.0,1.0,1.0,5.0,5.0,5.0,0.4830000015199184,0.4830000015199184,0.4830000015199184,1.0,1.0,1.0,5.0,5.0,5.0,0.4830000015199184,0.4830000015199184,0.4830000015199184,1.0,1.0,1.0,5.0,5.0,5.0,0.5520000015199185,0.5520000015199185,0.5520000015199185,1.0,1.0,1.0,4.0,4.0,4.0,0.48300000056624415,0.48300000056624415,0.48300000056624415,1.0,1.0,1.0,5.0,5.0,5.0,100.0
