Timestamp: 12-dic-2016 20.07.08
A_identical_or_random: 0
A_size_of: 2
C_identical_or_random: 0
C_links_between_species: 2
C_neighbours_or_random: 1
Collect_data: 2
Data_collection_file_name: NKCoutput.txt
Fitness_method: 0
Fitness_method_averaging_weightings: 0
Fitness_range_dp: 2
Fitness_threshold: 0.0
K_identical_or_random: 0
K_neighbours_or_random: 0
K_size_of: 2
N_size_of: 10
Next_neighbour_method: 0
Organization_walk_order: 0
Organization_walk_type: 0
Organizations_no_of: 1
S_species: 5
Simulation_halt: 500
Stop_simulation_early: 1
X_identical_or_random: 0
X_neighbours_or_random: 0
X_species: 2
Xml_file: default_xml_file.xml


"tick","Average Fitness 0","Maximum Fitness 0","Minimum Fitness 0","Average Wait Before Move 0","Maximum Wait Before Move 0","Minimum Wait Before Move 0","Average Number of Fitter Neighbours 0","Maximum Number of Fitter Neighbours 0","Minimum Number of Fitter Neighbours 0","Average Fitness 1","Maximum Fitness 1","Minimum Fitness 1","Average Wait Before Move 1","Maximum Wait Before Move 1","Minimum Wait Before Move 1","Average Number of Fitter Neighbours 1","Maximum Number of Fitter Neighbours 1","Minimum Number of Fitter Neighbours 1","Average Fitness 2","Maximum Fitness 2","Minimum Fitness 2","Average Wait Before Move 2","Maximum Wait Before Move 2","Minimum Wait Before Move 2","Average Number of Fitter Neighbours 2","Maximum Number of Fitter Neighbours 2","Minimum Number of Fitter Neighbours 2","Average Fitness 3","Maximum Fitness 3","Minimum Fitness 3","Average Wait Before Move 3","Maximum Wait Before Move 3","Minimum Wait Before Move 3","Average Number of Fitter Neighbours 3","Maximum Number of Fitter Neighbours 3","Minimum Number of Fitter Neighbours 3","Average Fitness 4","Maximum Fitness 4","Minimum Fitness 4","Average Wait Before Move 4","Maximum Wait Before Move 4","Minimum Wait Before Move 4","Average Number of Fitter Neighbours 4","Maximum Number of Fitter Neighbours 4","Minimum Number of Fitter Neighbours 4","Fraction Still Walking"
11.0,0.7249999955296517,0.7249999955296517,0.7249999955296517,2.0,2.0,2.0,3.0,3.0,3.0,0.6199999963641167,0.6199999963641167,0.6199999963641167,2.0,2.0,2.0,4.0,4.0,4.0,0.6529999994039535,0.6529999994039535,0.6529999994039535,7.0,7.0,7.0,2.0,2.0,2.0,0.5439999966323376,0.5439999966323376,0.5439999966323376,2.0,2.0,2.0,4.0,4.0,4.0,0.6529999941587448,0.6529999941587448,0.6529999941587448,3.0,3.0,3.0,2.0,2.0,2.0,100.0
12.0,0.7249999955296517,0.7249999955296517,0.7249999955296517,2.0,2.0,2.0,3.0,3.0,3.0,0.5240000042915345,0.5240000042915345,0.5240000042915345,2.0,2.0,2.0,4.0,4.0,4.0,0.6899999977946282,0.6899999977946282,0.6899999977946282,7.0,7.0,7.0,1.0,1.0,1.0,0.5869999967515469,0.5869999967515469,0.5869999967515469,10.0,10.0,10.0,4.0,4.0,4.0,0.6529999941587448,0.6529999941587448,0.6529999941587448,3.0,3.0,3.0,2.0,2.0,2.0,100.0
13.0,0.6449999948740006,0.6449999948740006,0.6449999948740006,2.0,2.0,2.0,2.0,2.0,2.0,0.4740000005960464,0.4740000005960464,0.4740000005960464,7.0,7.0,7.0,6.0,6.0,6.0,0.7570000022649765,0.7570000022649765,0.7570000022649765,2.0,2.0,2.0,0.0,0.0,0.0,0.5869999967515469,0.5869999967515469,0.5869999967515469,10.0,10.0,10.0,4.0,4.0,4.0,0.6529999941587448,0.6529999941587448,0.6529999941587448,3.0,3.0,3.0,2.0,2.0,2.0,100.0
14.0,0.644999997317791,0.644999997317791,0.644999997317791,2.0,2.0,2.0,2.0,2.0,2.0,0.5149999991059303,0.5149999991059303,0.5149999991059303,7.0,7.0,7.0,7.0,7.0,7.0,0.7869999990463257,0.7869999990463257,0.7869999990463257,2.0,2.0,2.0,0.0,0.0,0.0,0.6940000005066395,0.6940000005066395,0.6940000005066395,2.0,2.0,2.0,2.0,2.0,2.0,0.6529999941587448,0.6529999941587448,0.6529999941587448,3.0,3.0,3.0,2.0,2.0,2.0,100.0
15.0,0.6000000014901161,0.6000000014901161,0.6000000014901161,7.0,7.0,7.0,4.0,4.0,4.0,0.6120000012218952,0.6120000012218952,0.6120000012218952,2.0,2.0,2.0,6.0,6.0,6.0,0.7739999985694885,0.7739999985694885,0.7739999985694885,2.0,2.0,2.0,1.0,1.0,1.0,0.7040000028908253,0.7040000028908253,0.7040000028908253,2.0,2.0,2.0,1.0,1.0,1.0,0.6029999978840351,0.6029999978840351,0.6029999978840351,4.0,4.0,4.0,4.0,4.0,4.0,100.0
16.0,0.6129999980330467,0.6129999980330467,0.6129999980330467,1.0,1.0,1.0,3.0,3.0,3.0,0.6120000012218952,0.6120000012218952,0.6120000012218952,2.0,2.0,2.0,6.0,6.0,6.0,0.7740000009536743,0.7740000009536743,0.7740000009536743,2.0,2.0,2.0,1.0,1.0,1.0,0.6509999997913838,0.6509999997913838,0.6509999997913838,2.0,2.0,2.0,3.0,3.0,3.0,0.6639999955892563,0.6639999955892563,0.6639999955892563,4.0,4.0,4.0,3.0,3.0,3.0,100.0
17.0,0.6129999980330467,0.6129999980330467,0.6129999980330467,1.0,1.0,1.0,3.0,3.0,3.0,0.6120000012218952,0.6120000012218952,0.6120000012218952,2.0,2.0,2.0,6.0,6.0,6.0,0.7740000009536743,0.7740000009536743,0.7740000009536743,2.0,2.0,2.0,1.0,1.0,1.0,0.6509999997913838,0.6509999997913838,0.6509999997913838,2.0,2.0,2.0,3.0,3.0,3.0,0.6639999955892563,0.6639999955892563,0.6639999955892563,4.0,4.0,4.0,3.0,3.0,3.0,100.0
18.0,0.5529999982714653,0.5529999982714653,0.5529999982714653,1.0,1.0,1.0,5.0,5.0,5.0,0.6330000013113022,0.6330000013113022,0.6330000013113022,3.0,3.0,3.0,4.0,4.0,4.0,0.652000002861023,0.652000002861023,0.652000002861023,2.0,2.0,2.0,3.0,3.0,3.0,0.5829999975860118,0.5829999975860118,0.5829999975860118,2.0,2.0,2.0,5.0,5.0,5.0,0.656999996304512,0.656999996304512,0.656999996304512,3.0,3.0,3.0,4.0,4.0,4.0,100.0
19.0,0.5550000011920929,0.5550000011920929,0.5550000011920929,3.0,3.0,3.0,4.0,4.0,4.0,0.6330000013113022,0.6330000013113022,0.6330000013113022,3.0,3.0,3.0,4.0,4.0,4.0,0.6119999951422215,0.6119999951422215,0.6119999951422215,2.0,2.0,2.0,5.0,5.0,5.0,0.4759999993741513,0.4759999993741513,0.4759999993741513,2.0,2.0,2.0,4.0,4.0,4.0,0.6449999958276749,0.6449999958276749,0.6449999958276749,1.0,1.0,1.0,2.0,2.0,2.0,100.0
20.0,0.6340000003576278,0.6340000003576278,0.6340000003576278,1.0,1.0,1.0,3.0,3.0,3.0,0.6439999967813492,0.6439999967813492,0.6439999967813492,3.0,3.0,3.0,3.0,3.0,3.0,0.6419999979436397,0.6419999979436397,0.6419999979436397,7.0,7.0,7.0,4.0,4.0,4.0,0.5290000043809414,0.5290000043809414,0.5290000043809414,2.0,2.0,2.0,3.0,3.0,3.0,0.5969999969005585,0.5969999969005585,0.5969999969005585,1.0,1.0,1.0,3.0,3.0,3.0,100.0
21.0,0.6419999984502793,0.6419999984502793,0.6419999984502793,1.0,1.0,1.0,3.0,3.0,3.0,0.588999996304512,0.588999996304512,0.588999996304512,3.0,3.0,3.0,4.0,4.0,4.0,0.6729999989271164,0.6729999989271164,0.6729999989271164,1.0,1.0,1.0,2.0,2.0,2.0,0.5310000031888485,0.5310000031888485,0.5310000031888485,2.0,2.0,2.0,2.0,2.0,2.0,0.6609999984502792,0.6609999984502792,0.6609999984502792,2.0,2.0,2.0,2.0,2.0,2.0,100.0
22.0,0.6419999984502793,0.6419999984502793,0.6419999984502793,1.0,1.0,1.0,3.0,3.0,3.0,0.588999996304512,0.588999996304512,0.588999996304512,3.0,3.0,3.0,4.0,4.0,4.0,0.6729999989271164,0.6729999989271164,0.6729999989271164,1.0,1.0,1.0,2.0,2.0,2.0,0.5310000031888485,0.5310000031888485,0.5310000031888485,2.0,2.0,2.0,2.0,2.0,2.0,0.6609999984502792,0.6609999984502792,0.6609999984502792,2.0,2.0,2.0,2.0,2.0,2.0,100.0
23.0,0.6110000004172325,0.6110000004172325,0.6110000004172325,3.0,3.0,3.0,3.0,3.0,3.0,0.6609999973773956,0.6609999973773956,0.6609999973773956,3.0,3.0,3.0,3.0,3.0,3.0,0.7319999977946281,0.7319999977946281,0.7319999977946281,2.0,2.0,2.0,1.0,1.0,1.0,0.6059999994933605,0.6059999994933605,0.6059999994933605,2.0,2.0,2.0,3.0,3.0,3.0,0.6739999979734421,0.6739999979734421,0.6739999979734421,2.0,2.0,2.0,2.0,2.0,2.0,100.0
24.0,0.6109999988228083,0.6109999988228083,0.6109999988228083,3.0,3.0,3.0,3.0,3.0,3.0,0.6809999942779541,0.6809999942779541,0.6809999942779541,3.0,3.0,3.0,3.0,3.0,3.0,0.6689999966025353,0.6689999966025353,0.6689999966025353,2.0,2.0,2.0,1.0,1.0,1.0,0.6919999994337559,0.6919999994337559,0.6919999994337559,10.0,10.0,10.0,1.0,1.0,1.0,0.6739999979734421,0.6739999979734421,0.6739999979734421,2.0,2.0,2.0,2.0,2.0,2.0,100.0
25.0,0.66199999935925,0.66199999935925,0.66199999935925,2.0,2.0,2.0,2.0,2.0,2.0,0.6809999942779541,0.6809999942779541,0.6809999942779541,3.0,3.0,3.0,3.0,3.0,3.0,0.6689999982714653,0.6689999982714653,0.6689999982714653,2.0,2.0,2.0,1.0,1.0,1.0,0.61499999538064,0.61499999538064,0.61499999538064,10.0,10.0,10.0,3.0,3.0,3.0,0.681999996304512,0.681999996304512,0.681999996304512,2.0,2.0,2.0,2.0,2.0,2.0,100.0
26.0,0.641000000551343,0.641000000551343,0.641000000551343,2.0,2.0,2.0,4.0,4.0,4.0,0.7029999941587448,0.7029999941587448,0.7029999941587448,8.0,8.0,8.0,2.0,2.0,2.0,0.6749999970793723,0.6749999970793723,0.6749999970793723,2.0,2.0,2.0,1.0,1.0,1.0,0.6019999939501286,0.6019999939501286,0.6019999939501286,10.0,10.0,10.0,3.0,3.0,3.0,0.5179999947547913,0.5179999947547913,0.5179999947547913,5.0,5.0,5.0,5.0,5.0,5.0,100.0
27.0,0.641000000551343,0.641000000551343,0.641000000551343,2.0,2.0,2.0,4.0,4.0,4.0,0.7029999941587448,0.7029999941587448,0.7029999941587448,8.0,8.0,8.0,2.0,2.0,2.0,0.6749999970793723,0.6749999970793723,0.6749999970793723,2.0,2.0,2.0,1.0,1.0,1.0,0.6019999939501286,0.6019999939501286,0.6019999939501286,10.0,10.0,10.0,3.0,3.0,3.0,0.5179999947547913,0.5179999947547913,0.5179999947547913,5.0,5.0,5.0,5.0,5.0,5.0,100.0
