Timestamp: 21-feb-2017 11.39.45
A_identical_or_random: 0
A_size_of: 2
C_identical_or_random: 0
C_links_between_species: 2
C_neighbours_or_random: 1
Collect_data: 2
Data_collection_file_name: NKCoutput.txt
Fitness_method: 0
Fitness_method_averaging_weightings: 0
Fitness_range_dp: 2
Fitness_threshold: 0.0
K_identical_or_random: 0
K_neighbours_or_random: 0
K_size_of: 4
N_size_of: 8
Next_neighbour_method: 0
Organization_walk_order: 0
Organization_walk_type: 0
Organizations_no_of: 1
S_species: 5
Simulation_halt: 500
Stop_simulation_early: 1
X_identical_or_random: 0
X_neighbours_or_random: 0
X_species: 2
Xml_file: default_xml_file.xml


"tick","Average Fitness 0","Maximum Fitness 0","Minimum Fitness 0","Average Wait Before Move 0","Maximum Wait Before Move 0","Minimum Wait Before Move 0","Average Number of Fitter Neighbours 0","Maximum Number of Fitter Neighbours 0","Minimum Number of Fitter Neighbours 0","Average Fitness 1","Maximum Fitness 1","Minimum Fitness 1","Average Wait Before Move 1","Maximum Wait Before Move 1","Minimum Wait Before Move 1","Average Number of Fitter Neighbours 1","Maximum Number of Fitter Neighbours 1","Minimum Number of Fitter Neighbours 1","Average Fitness 2","Maximum Fitness 2","Minimum Fitness 2","Average Wait Before Move 2","Maximum Wait Before Move 2","Minimum Wait Before Move 2","Average Number of Fitter Neighbours 2","Maximum Number of Fitter Neighbours 2","Minimum Number of Fitter Neighbours 2","Average Fitness 3","Maximum Fitness 3","Minimum Fitness 3","Average Wait Before Move 3","Maximum Wait Before Move 3","Minimum Wait Before Move 3","Average Number of Fitter Neighbours 3","Maximum Number of Fitter Neighbours 3","Minimum Number of Fitter Neighbours 3","Average Fitness 4","Maximum Fitness 4","Minimum Fitness 4","Average Wait Before Move 4","Maximum Wait Before Move 4","Minimum Wait Before Move 4","Average Number of Fitter Neighbours 4","Maximum Number of Fitter Neighbours 4","Minimum Number of Fitter Neighbours 4","Fraction Still Walking"
28.0,0.6909999936819077,0.6909999936819077,0.6909999936819077,3.0,3.0,3.0,0.0,0.0,0.0,0.605999999910593,0.605999999910593,0.605999999910593,2.0,2.0,2.0,1.0,1.0,1.0,0.5539999999403953,0.5539999999403953,0.5539999999403953,4.0,4.0,4.0,4.0,4.0,4.0,0.4479999907314777,0.4479999907314777,0.4479999907314777,1.0,1.0,1.0,5.0,5.0,5.0,0.5369999941438437,0.5369999941438437,0.5369999941438437,4.0,4.0,4.0,3.0,3.0,3.0,100.0
29.0,0.6909999936819077,0.6909999936819077,0.6909999936819077,3.0,3.0,3.0,0.0,0.0,0.0,0.605999999910593,0.605999999910593,0.605999999910593,2.0,2.0,2.0,1.0,1.0,1.0,0.5539999999403953,0.5539999999403953,0.5539999999403953,4.0,4.0,4.0,4.0,4.0,4.0,0.4479999907314777,0.4479999907314777,0.4479999907314777,1.0,1.0,1.0,5.0,5.0,5.0,0.5369999941438437,0.5369999941438437,0.5369999941438437,4.0,4.0,4.0,3.0,3.0,3.0,100.0
30.0,0.6909999936819077,0.6909999936819077,0.6909999936819077,3.0,3.0,3.0,0.0,0.0,0.0,0.5099999944269656,0.5099999944269656,0.5099999944269656,2.0,2.0,2.0,3.0,3.0,3.0,0.4939999938011169,0.4939999938011169,0.4939999938011169,4.0,4.0,4.0,6.0,6.0,6.0,0.4629999935626984,0.4629999935626984,0.4629999935626984,3.0,3.0,3.0,4.0,4.0,4.0,0.5369999941438437,0.5369999941438437,0.5369999941438437,4.0,4.0,4.0,3.0,3.0,3.0,100.0
31.0,0.6999999939203263,0.6999999939203263,0.6999999939203263,3.0,3.0,3.0,0.0,0.0,0.0,0.5629999943077564,0.5629999943077564,0.5629999943077564,6.0,6.0,6.0,0.0,0.0,0.0,0.4939999938011169,0.4939999938011169,0.4939999938011169,4.0,4.0,4.0,6.0,6.0,6.0,0.4629999935626984,0.4629999935626984,0.4629999935626984,3.0,3.0,3.0,4.0,4.0,4.0,0.7289999902248383,0.7289999902248383,0.7289999902248383,4.0,4.0,4.0,0.0,0.0,0.0,100.0
32.0,0.672999993443489,0.672999993443489,0.672999993443489,3.0,3.0,3.0,1.0,1.0,1.0,0.6059999995529652,0.6059999995529652,0.6059999995529652,6.0,6.0,6.0,1.0,1.0,1.0,0.5609999939799308,0.5609999939799308,0.5609999939799308,11.0,11.0,11.0,4.0,4.0,4.0,0.4629999935626984,0.4629999935626984,0.4629999935626984,3.0,3.0,3.0,4.0,4.0,4.0,0.7289999902248383,0.7289999902248383,0.7289999902248383,4.0,4.0,4.0,0.0,0.0,0.0,100.0
33.0,0.672999993443489,0.672999993443489,0.672999993443489,3.0,3.0,3.0,1.0,1.0,1.0,0.6059999995529652,0.6059999995529652,0.6059999995529652,6.0,6.0,6.0,1.0,1.0,1.0,0.5609999939799308,0.5609999939799308,0.5609999939799308,11.0,11.0,11.0,4.0,4.0,4.0,0.4629999935626984,0.4629999935626984,0.4629999935626984,3.0,3.0,3.0,4.0,4.0,4.0,0.7289999902248383,0.7289999902248383,0.7289999902248383,4.0,4.0,4.0,0.0,0.0,0.0,100.0
34.0,0.6039999959990382,0.6039999959990382,0.6039999959990382,3.0,3.0,3.0,3.0,3.0,3.0,0.5750000003576279,0.5750000003576279,0.5750000003576279,6.0,6.0,6.0,2.0,2.0,2.0,0.6089999927207828,0.6089999927207828,0.6089999927207828,2.0,2.0,2.0,3.0,3.0,3.0,0.4949999965727329,0.4949999965727329,0.4949999965727329,4.0,4.0,4.0,3.0,3.0,3.0,0.7289999902248383,0.7289999902248383,0.7289999902248383,4.0,4.0,4.0,0.0,0.0,0.0,100.0
35.0,0.6779999911785126,0.6779999911785126,0.6779999911785126,8.0,8.0,8.0,1.0,1.0,1.0,0.5750000014901161,0.5750000014901161,0.5750000014901161,6.0,6.0,6.0,2.0,2.0,2.0,0.6089999927207828,0.6089999927207828,0.6089999927207828,2.0,2.0,2.0,3.0,3.0,3.0,0.47999999299645424,0.47999999299645424,0.47999999299645424,4.0,4.0,4.0,4.0,4.0,4.0,0.7489999920129776,0.7489999920129776,0.7489999920129776,4.0,4.0,4.0,0.0,0.0,0.0,100.0
36.0,0.671999990940094,0.671999990940094,0.671999990940094,8.0,8.0,8.0,2.0,2.0,2.0,0.6230000004172325,0.6230000004172325,0.6230000004172325,5.0,5.0,5.0,1.0,1.0,1.0,0.5969999912902713,0.5969999912902713,0.5969999912902713,2.0,2.0,2.0,4.0,4.0,4.0,0.5129999957978726,0.5129999957978726,0.5129999957978726,2.0,2.0,2.0,4.0,4.0,4.0,0.5669999971985817,0.5669999971985817,0.5669999971985817,4.0,4.0,4.0,4.0,4.0,4.0,100.0
37.0,0.6759999933242797,0.6759999933242797,0.6759999933242797,2.0,2.0,2.0,1.0,1.0,1.0,0.5600000022798777,0.5600000022798777,0.5600000022798777,5.0,5.0,5.0,2.0,2.0,2.0,0.41199999522417785,0.41199999522417785,0.41199999522417785,3.0,3.0,3.0,4.0,4.0,4.0,0.45699999257922175,0.45699999257922175,0.45699999257922175,1.0,1.0,1.0,3.0,3.0,3.0,0.5969999998807907,0.5969999998807907,0.5969999998807907,4.0,4.0,4.0,2.0,2.0,2.0,100.0
38.0,0.6759999933242797,0.6759999933242797,0.6759999933242797,2.0,2.0,2.0,1.0,1.0,1.0,0.5600000022798777,0.5600000022798777,0.5600000022798777,5.0,5.0,5.0,2.0,2.0,2.0,0.41199999522417785,0.41199999522417785,0.41199999522417785,3.0,3.0,3.0,4.0,4.0,4.0,0.45699999257922175,0.45699999257922175,0.45699999257922175,1.0,1.0,1.0,3.0,3.0,3.0,0.5969999998807907,0.5969999998807907,0.5969999998807907,4.0,4.0,4.0,2.0,2.0,2.0,100.0
39.0,0.5809999942779541,0.5809999942779541,0.5809999942779541,2.0,2.0,2.0,2.0,2.0,2.0,0.6489999994635582,0.6489999994635582,0.6489999994635582,3.0,3.0,3.0,0.0,0.0,0.0,0.41199999433010814,0.41199999433010814,0.41199999433010814,3.0,3.0,3.0,4.0,4.0,4.0,0.45699999257922175,0.45699999257922175,0.45699999257922175,1.0,1.0,1.0,3.0,3.0,3.0,0.5560000000521541,0.5560000000521541,0.5560000000521541,4.0,4.0,4.0,2.0,2.0,2.0,100.0
40.0,0.684999989926815,0.684999989926815,0.684999989926815,3.0,3.0,3.0,1.0,1.0,1.0,0.6609999999403954,0.6609999999403954,0.6609999999403954,3.0,3.0,3.0,0.0,0.0,0.0,0.35599999539554117,0.35599999539554117,0.35599999539554117,3.0,3.0,3.0,5.0,5.0,5.0,0.44899999164044857,0.44899999164044857,0.44899999164044857,1.0,1.0,1.0,5.0,5.0,5.0,0.5839999973773956,0.5839999973773956,0.5839999973773956,14.0,14.0,14.0,1.0,1.0,1.0,100.0
41.0,0.5909999910742044,0.5909999910742044,0.5909999910742044,3.0,3.0,3.0,3.0,3.0,3.0,0.6109999991953373,0.6109999991953373,0.6109999991953373,3.0,3.0,3.0,1.0,1.0,1.0,0.5049999943003058,0.5049999943003058,0.5049999943003058,1.0,1.0,1.0,2.0,2.0,2.0,0.5069999936968088,0.5069999936968088,0.5069999936968088,4.0,4.0,4.0,4.0,4.0,4.0,0.5839999973773956,0.5839999973773956,0.5839999973773956,14.0,14.0,14.0,1.0,1.0,1.0,100.0
42.0,0.6059999946504832,0.6059999946504832,0.6059999946504832,3.0,3.0,3.0,2.0,2.0,2.0,0.5460000015795231,0.5460000015795231,0.5460000015795231,3.0,3.0,3.0,2.0,2.0,2.0,0.5749999932944775,0.5749999932944775,0.5749999932944775,1.0,1.0,1.0,3.0,3.0,3.0,0.5249999985098839,0.5249999985098839,0.5249999985098839,1.0,1.0,1.0,4.0,4.0,4.0,0.686999998986721,0.686999998986721,0.686999998986721,14.0,14.0,14.0,0.0,0.0,0.0,100.0
